uid,sid
3823,124
3823,5
3823,127
3823,528
3823,50
3823,642
3823,643
3823,155
3823,213
3823,669
3823,437
3823,177
3823,4
3823,733
3823,432
3823,27
3823,189
3823,92
3823,538
3823,134
3823,243
3823,273
3823,132
3823,214
3823,290
3823,167
3823,145
3823,38
3823,41
3823,168
3823,376
3823,171
3823,381
3823,221
3823,62
3823,13
3823,210
3823,68
3823,259
3823,264
3823,15
3823,19
3823,148
3823,23
3823,711
3823,714
3823,531
3823,64
3823,67
3823,209
3823,1158
3823,741
3823,743
3823,183
3823,755
3823,434
3823,48
3823,26
3823,217
3824,218
3824,184
3824,84
3824,33
3824,97
3824,116
3824,195
3824,128
3824,22
3824,611
3824,186
3824,321
3824,420
3824,9
3824,662
3824,160
3824,385
3824,78
3824,246
3824,283
3824,60
3824,515
3824,7
3824,96
3824,44
3824,352
3824,512
3824,244
3824,104
3824,277
3824,151
3824,206
3824,51
3824,113
3824,199
3824,0
3824,124
3824,5
3824,127
3824,528
3824,642
3824,643
3824,213
3824,669
3824,437
3824,177
3824,280
3824,92
3824,243
3824,788
3824,273
3824,214
3824,290
3824,164
3824,167
3824,315
3824,145
3824,38
3824,41
3824,168
3824,376
3824,171
3824,62
3824,13
3824,210
3824,259
3824,264
3824,15
3824,19
3824,23
3824,711
3824,64
3824,67
3824,1158
3824,741
3824,743
3824,755
3824,434
3824,48
3824,766
3824,26
3824,217
3825,128
3825,515
3825,104
3825,51
3825,5
3825,305
3825,315
3825,434
3825,48
3826,97
3826,195
3826,123
3826,128
3826,22
3826,160
3826,78
3826,246
3826,60
3826,44
3826,512
3826,244
3826,104
3826,151
3826,51
3826,113
3826,58
3826,155
3826,733
3826,305
3826,432
3826,189
3826,92
3826,538
3826,132
3826,167
3826,38
3826,376
3826,62
3826,259
3826,264
3826,148
3826,67
3826,48
3827,237
3827,97
3827,22
3827,611
3827,96
3827,44
3827,113
3827,124
3827,643
3827,733
3827,132
3827,214
3827,376
3827,62
3827,23
3827,714
3827,64
3827,209
3827,743
3828,218
3828,184
3828,84
3828,97
3828,116
3828,195
3828,128
3828,22
3828,321
3828,420
3828,160
3828,385
3828,246
3828,283
3828,3
3828,156
3828,515
3828,541
3828,499
3828,352
3828,244
3828,104
3828,277
3828,151
3828,51
3828,547
3828,58
3828,124
3828,5
3828,437
3828,177
3828,280
3828,733
3828,305
3828,432
3828,27
3828,189
3828,92
3828,134
3828,243
3828,788
3828,273
3828,132
3828,290
3828,164
3828,167
3828,315
3828,38
3828,168
3828,376
3828,171
3828,381
3828,62
3828,13
3828,68
3828,259
3828,264
3828,15
3828,19
3828,148
3828,711
3828,714
3828,531
3828,64
3828,67
3828,209
3828,1158
3828,317
3828,743
3828,48
3828,766
3828,26
3828,217
3829,184
3829,128
3829,321
3829,420
3829,246
3829,3
3829,44
3829,499
3829,244
3829,104
3829,51
3829,0
3829,127
3829,177
3829,305
3829,167
3829,315
3829,38
3829,376
3829,259
3829,23
3829,531
3829,64
3829,67
3829,1158
3829,434
3830,97
3830,128
3830,78
3830,246
3830,60
3830,44
3830,244
3830,104
3830,51
3830,124
3830,127
3830,528
3830,643
3830,280
3830,305
3830,432
3830,92
3830,134
3830,132
3830,214
3830,167
3830,38
3830,168
3830,381
3830,221
3830,62
3830,259
3830,264
3830,23
3830,714
3830,64
3830,209
3830,743
3830,48
3831,237
3831,184
3831,40
3831,128
3831,9
3831,3
3831,7
3831,499
3831,244
3831,104
3831,206
3831,51
3831,0
3831,124
3831,5
3831,4
3831,280
3831,305
3831,134
3831,167
3831,315
3831,381
3831,68
3831,259
3831,23
3831,531
3831,67
3831,1158
3831,743
3831,434
3831,105
3831,766
3832,218
3832,237
3832,84
3832,33
3832,97
3832,116
3832,123
3832,587
3832,128
3832,611
3832,186
3832,321
3832,420
3832,9
3832,160
3832,385
3832,78
3832,246
3832,60
3832,515
3832,44
3832,541
3832,352
3832,512
3832,244
3832,104
3832,151
3832,206
3832,51
3832,113
3832,199
3832,0
3832,124
3832,5
3832,127
3832,642
3832,155
3832,4
3832,27
3832,189
3832,92
3832,134
3832,788
3832,273
3832,132
3832,214
3832,164
3832,167
3832,41
3832,168
3832,171
3832,381
3832,62
3832,13
3832,210
3832,68
3832,259
3832,15
3832,19
3832,23
3832,711
3832,531
3832,64
3832,741
3832,317
3832,743
3832,183
3832,48
3832,26
3833,218
3833,237
3833,184
3833,33
3833,97
3833,40
3833,116
3833,195
3833,123
3833,587
3833,186
3833,9
3833,662
3833,283
3833,60
3833,7
3833,96
3833,44
3833,541
3833,499
3833,352
3833,244
3833,277
3833,151
3833,206
3833,113
3833,58
3833,0
3833,124
3833,127
3833,528
3833,642
3833,155
3833,213
3833,437
3833,4
3833,189
3833,92
3833,538
3833,243
3833,788
3833,273
3833,132
3833,214
3833,290
3833,167
3833,38
3833,168
3833,376
3833,171
3833,381
3833,62
3833,13
3833,210
3833,68
3833,264
3833,23
3833,714
3833,64
3833,209
3833,741
3833,317
3833,755
3833,26
3833,217
3834,237
3834,128
3834,78
3834,156
3834,44
3834,541
3834,499
3834,244
3834,104
3834,151
3834,51
3834,199
3834,0
3834,5
3834,643
3834,213
3834,280
3834,134
3834,167
3834,315
3834,376
3834,381
3834,221
3834,13
3834,68
3834,259
3834,711
3834,67
3834,317
3834,766
3835,237
3835,84
3835,33
3835,97
3835,116
3835,195
3835,123
3835,587
3835,128
3835,611
3835,186
3835,420
3835,662
3835,385
3835,78
3835,246
3835,283
3835,156
3835,60
3835,7
3835,512
3835,244
3835,104
3835,277
3835,151
3835,51
3835,113
3835,199
3835,58
3835,124
3835,5
3835,127
3835,528
3835,669
3835,437
3835,4
3835,280
3835,733
3835,305
3835,432
3835,27
3835,189
3835,92
3835,134
3835,132
3835,214
3835,290
3835,164
3835,167
3835,145
3835,38
3835,171
3835,381
3835,221
3835,62
3835,210
3835,259
3835,264
3835,148
3835,23
3835,711
3835,714
3835,531
3835,64
3835,67
3835,209
3835,755
3835,48
3835,26
3835,217
3836,184
3836,84
3836,97
3836,116
3836,128
3836,22
3836,321
3836,78
3836,246
3836,3
3836,515
3836,7
3836,96
3836,352
3836,104
3836,206
3836,51
3836,113
3836,0
3836,124
3836,127
3836,642
3836,213
3836,669
3836,437
3836,177
3836,280
3836,134
3836,243
3836,273
3836,214
3836,290
3836,164
3836,167
3836,315
3836,145
3836,41
3836,171
3836,259
3836,15
3836,19
3836,23
3836,711
3836,714
3836,67
3836,1158
3836,741
3836,183
3836,105
3836,766
3836,217
3837,321
3837,104
3837,305
3838,195
3838,60
3838,244
3838,151
3838,51
3838,437
3838,4
3838,280
3838,92
3838,538
3838,290
3838,145
3838,376
3838,381
3838,259
3838,148
3838,67
3839,33
3839,40
3839,116
3839,195
3839,123
3839,587
3839,22
3839,9
3839,60
3839,499
3839,104
3839,206
3839,0
3839,124
3839,5
3839,189
3839,134
3839,273
3839,132
3839,41
3839,168
3839,171
3839,13
3839,15
3839,531
3839,741
3839,105
3840,218
3840,84
3840,97
3840,40
3840,116
3840,195
3840,123
3840,587
3840,128
3840,22
3840,611
3840,186
3840,321
3840,420
3840,9
3840,662
3840,160
3840,385
3840,78
3840,246
3840,283
3840,156
3840,7
3840,96
3840,44
3840,541
3840,352
3840,512
3840,244
3840,277
3840,151
3840,206
3840,113
3840,199
3840,547
3840,58
3840,124
3840,5
3840,127
3840,528
3840,50
3840,642
3840,643
3840,155
3840,213
3840,669
3840,177
3840,280
3840,733
3840,432
3840,27
3840,189
3840,92
3840,134
3840,788
3840,273
3840,132
3840,214
3840,167
3840,41
3840,171
3840,381
3840,221
3840,62
3840,210
3840,259
3840,264
3840,15
3840,19
3840,148
3840,23
3840,711
3840,714
3840,64
3840,67
3840,209
3840,1158
3840,743
3840,183
3840,755
3840,434
3840,105
3840,48
3840,766
3840,217
3841,218
3841,184
3841,97
3841,40
3841,116
3841,123
3841,128
3841,22
3841,321
3841,420
3841,9
3841,662
3841,246
3841,283
3841,156
3841,515
3841,7
3841,96
3841,44
3841,352
3841,512
3841,244
3841,104
3841,277
3841,151
3841,206
3841,51
3841,113
3841,199
3841,547
3841,58
3841,0
3841,124
3841,5
3841,127
3841,642
3841,213
3841,669
3841,177
3841,733
3841,305
3841,189
3841,788
3841,273
3841,132
3841,214
3841,290
3841,164
3841,167
3841,145
3841,38
3841,41
3841,168
3841,376
3841,381
3841,62
3841,13
3841,210
3841,68
3841,259
3841,264
3841,15
3841,148
3841,711
3841,714
3841,531
3841,209
3841,1158
3841,741
3841,317
3841,743
3841,183
3841,755
3841,434
3841,105
3841,48
3841,766
3841,26
3841,217
3842,33
3842,40
3842,116
3842,246
3842,512
3842,104
3842,50
3842,788
3842,290
3842,171
3842,381
3843,160
3843,199
3843,0
3843,5
3843,305
3843,273
3843,41
3843,711
3843,105
3843,766
3844,184
3844,40
3844,116
3844,22
3844,611
3844,420
3844,9
3844,662
3844,160
3844,60
3844,96
3844,44
3844,244
3844,104
3844,51
3844,113
3844,199
3844,124
3844,5
3844,127
3844,50
3844,642
3844,643
3844,177
3844,733
3844,189
3844,538
3844,134
3844,132
3844,167
3844,315
3844,381
3844,23
3844,64
3844,766
3844,26
3845,22
3845,7
3845,244
3845,104
3845,547
3845,642
3845,669
3845,177
3845,305
3845,273
3845,168
3845,13
3845,15
3845,19
3845,711
3845,183
3845,755
3845,434
3845,26
3846,218
3846,184
3846,84
3846,33
3846,97
3846,195
3846,123
3846,587
3846,128
3846,22
3846,611
3846,186
3846,9
3846,160
3846,385
3846,78
3846,246
3846,283
3846,60
3846,515
3846,7
3846,44
3846,541
3846,352
3846,244
3846,104
3846,277
3846,151
3846,206
3846,51
3846,113
3846,58
3846,124
3846,5
3846,127
3846,642
3846,643
3846,155
3846,213
3846,437
3846,177
3846,280
3846,733
3846,432
3846,27
3846,189
3846,92
3846,538
3846,788
3846,273
3846,132
3846,214
3846,290
3846,167
3846,145
3846,38
3846,41
3846,168
3846,376
3846,171
3846,62
3846,13
3846,210
3846,68
3846,259
3846,15
3846,19
3846,148
3846,23
3846,711
3846,714
3846,64
3846,67
3846,209
3846,741
3846,743
3846,183
3846,755
3846,48
3846,26
3846,217
3847,40
3847,116
3847,128
3847,662
3847,78
3847,96
3847,244
3847,104
3847,151
3847,206
3847,0
3847,669
3847,280
3847,92
3847,132
3847,167
3847,38
3847,381
3847,23
3847,67
3847,741
3847,317
3847,434
3847,48
3848,22
3848,662
3848,277
3848,113
3848,124
3848,643
3848,733
3848,432
3848,189
3848,538
3848,132
3848,214
3848,19
3848,714
3848,64
3848,209
3848,48
3848,26
3848,217
3849,237
3849,97
3849,40
3849,116
3849,123
3849,128
3849,9
3849,160
3849,246
3849,156
3849,60
3849,515
3849,541
3849,499
3849,352
3849,512
3849,244
3849,104
3849,151
3849,51
3849,113
3849,124
3849,5
3849,155
3849,669
3849,4
3849,280
3849,305
3849,432
3849,27
3849,189
3849,788
3849,132
3849,290
3849,164
3849,167
3849,315
3849,38
3849,168
3849,376
3849,171
3849,221
3849,62
3849,68
3849,259
3849,23
3849,711
3849,67
3849,317
3849,434
3849,48
3850,218
3850,237
3850,184
3850,3
3850,515
3850,96
3850,541
3850,352
3850,512
3850,104
3850,277
3850,4
3850,733
3850,305
3850,134
3850,243
3850,788
3850,273
3850,315
3850,38
3850,68
3850,23
3850,317
3851,218
3851,184
3851,611
3851,321
3851,420
3851,9
3851,3
3851,7
3851,104
3851,0
3851,669
3851,134
3851,315
3851,168
3851,23
3851,434
3852,237
3852,184
3852,84
3852,97
3852,40
3852,116
3852,195
3852,587
3852,128
3852,186
3852,662
3852,160
3852,385
3852,78
3852,246
3852,60
3852,515
3852,7
3852,96
3852,44
3852,244
3852,104
3852,277
3852,151
3852,206
3852,51
3852,113
3852,547
3852,58
3852,0
3852,124
3852,5
3852,127
3852,528
3852,642
3852,155
3852,213
3852,669
3852,177
3852,4
3852,432
3852,189
3852,92
3852,134
3852,243
3852,273
3852,132
3852,214
3852,164
3852,167
3852,145
3852,38
3852,168
3852,376
3852,221
3852,62
3852,13
3852,210
3852,68
3852,259
3852,264
3852,15
3852,19
3852,148
3852,23
3852,711
3852,714
3852,64
3852,67
3852,209
3852,741
3852,183
3852,755
3852,434
3852,48
3852,26
3852,217
3853,84
3853,123
3853,9
3853,246
3853,283
3853,3
3853,7
3853,499
3853,244
3853,104
3853,151
3853,199
3853,0
3853,124
3853,669
3853,280
3853,305
3853,27
3853,243
3853,132
3853,167
3853,41
3853,171
3853,221
3853,259
3853,19
3853,23
3853,741
3853,317
3853,48
3853,26
3853,217
3854,237
3854,184
3854,97
3854,116
3854,195
3854,123
3854,128
3854,160
3854,78
3854,246
3854,156
3854,60
3854,104
3854,151
3854,113
3854,58
3854,528
3854,155
3854,305
3854,432
3854,189
3854,538
3854,134
3854,243
3854,132
3854,167
3854,145
3854,38
3854,376
3854,62
3854,259
3854,264
3854,148
3854,743
3854,48
3855,237
3855,662
3855,44
3855,541
3855,277
3855,113
3856,33
3856,40
3856,116
3856,385
3856,3
3856,515
3856,104
3856,206
3856,5
3856,642
3856,4
3856,189
3856,788
3856,164
3856,171
3856,13
3856,15
3856,19
3856,711
3856,64
3856,741
3856,183
3856,755
3857,218
3857,116
3857,123
3857,22
3857,420
3857,9
3857,662
3857,385
3857,60
3857,96
3857,512
3857,206
3857,547
3857,5
3857,213
3857,669
3857,177
3857,4
3857,733
3857,27
3857,134
3857,273
3857,171
3857,381
3857,221
3857,19
3857,531
3857,209
3857,741
3857,105
3857,766
3857,26
3858,237
3858,97
3858,40
3858,116
3858,195
3858,123
3858,587
3858,22
3858,662
3858,160
3858,385
3858,78
3858,283
3858,156
3858,60
3858,515
3858,96
3858,44
3858,541
3858,352
3858,512
3858,244
3858,104
3858,277
3858,151
3858,113
3858,58
3858,124
3858,127
3858,528
3858,643
3858,155
3858,437
3858,4
3858,280
3858,432
3858,27
3858,189
3858,92
3858,538
3858,788
3858,132
3858,214
3858,290
3858,167
3858,145
3858,376
3858,171
3858,221
3858,62
3858,210
3858,68
3858,264
3858,148
3858,711
3858,714
3858,64
3858,67
3858,209
3858,317
3858,48
3858,217
3859,218
3859,97
3859,22
3859,611
3859,420
3859,662
3859,160
3859,96
3859,44
3859,541
3859,512
3859,277
3859,113
3859,124
3859,528
3859,50
3859,643
3859,4
3859,733
3859,189
3859,92
3859,538
3859,134
3859,273
3859,214
3859,38
3859,171
3859,62
3859,68
3859,714
3859,64
3859,209
3859,743
3859,48
3859,26
3859,217
3860,97
3860,128
3860,246
3860,515
3860,244
3860,104
3860,669
3860,437
3860,280
3860,92
3860,134
3860,132
3860,167
3860,315
3860,38
3860,171
3860,68
3860,64
3860,67
3860,48
3861,40
3861,116
3861,22
3861,60
3861,51
3861,50
3861,92
3861,134
3861,132
3861,38
3861,376
3861,381
3861,221
3861,23
3861,531
3861,48
3862,97
3862,195
3862,160
3862,60
3862,151
3862,155
3862,305
3862,27
3862,189
3862,132
3862,41
3862,62
3862,264
3862,148
3862,64
3862,48
3863,218
3863,184
3863,84
3863,33
3863,40
3863,611
3863,321
3863,420
3863,9
3863,662
3863,78
3863,246
3863,44
3863,244
3863,104
3863,151
3863,206
3863,51
3863,113
3863,199
3863,547
3863,0
3863,127
3863,177
3863,280
3863,145
3863,38
3863,376
3863,171
3863,62
3863,210
3863,259
3863,19
3863,209
3863,1158
3863,105
3863,48
3863,217
3864,104
3864,305
3864,171
3864,755
3865,184
3865,420
3865,9
3865,246
3865,352
3865,244
3865,104
3865,277
3865,124
3865,4
3865,432
3865,92
3865,134
3865,132
3865,259
3865,23
3865,743
3865,766
3865,217
3866,218
3866,195
3866,587
3866,186
3866,9
3866,44
3866,104
3866,113
3866,124
3866,5
3866,127
3866,528
3866,643
3866,62
3866,64
3866,741
3867,237
3867,33
3867,40
3867,587
3867,9
3867,160
3867,246
3867,3
3867,60
3867,44
3867,244
3867,104
3867,151
3867,51
3867,113
3867,124
3867,5
3867,528
3867,155
3867,280
3867,305
3867,432
3867,27
3867,189
3867,538
3867,243
3867,788
3867,132
3867,290
3867,164
3867,167
3867,315
3867,145
3867,38
3867,171
3867,381
3867,64
3867,317
3867,743
3867,48
3867,26
3868,22
3868,352
3868,104
3868,151
3868,642
3868,4
3868,134
3868,788
3868,164
3868,381
3868,15
3869,3
3869,541
3869,104
3869,5
3869,437
3869,305
3869,168
3869,68
3869,531
3869,64
3869,317
3870,184
3870,84
3870,33
3870,40
3870,116
3870,22
3870,352
3870,512
3870,547
3870,0
3870,642
3870,177
3870,4
3870,189
3870,243
3870,788
3870,273
3870,164
3870,315
3870,145
3870,221
3870,15
3870,148
3870,711
3870,755
3871,184
3871,40
3871,128
3871,246
3871,156
3871,515
3871,244
3871,104
3871,151
3871,280
3871,305
3871,134
3871,132
3871,315
3871,38
3871,168
3871,376
3871,171
3871,64
3871,67
3871,317
3871,48
3871,766
3871,26
3872,662
3872,352
3872,512
3872,104
3872,277
3872,171
3872,381
3872,15
3872,23
3872,714
3872,209
3872,105
3872,48
3872,766
3873,97
3873,22
3873,186
3873,662
3873,60
3873,7
3873,96
3873,44
3873,277
3873,113
3873,124
3873,5
3873,127
3873,528
3873,643
3873,155
3873,213
3873,669
3873,733
3873,189
3873,92
3873,538
3873,132
3873,214
3873,376
3873,210
3873,714
3873,64
3873,209
3873,743
3873,755
3873,434
3873,48
3873,26
3873,217
3874,218
3874,237
3874,22
3874,352
3874,512
3874,50
3874,4
3874,733
3874,134
3874,273
3874,38
3874,26
3875,237
3875,246
3875,60
3875,541
3875,104
3875,51
3875,134
3875,167
3875,315
3875,259
3875,23
3875,531
3875,67
3875,48
3876,662
3876,0
3876,127
3876,669
3876,434
3876,766
3876,26
3877,218
3877,84
3877,97
3877,116
3877,195
3877,123
3877,587
3877,128
3877,22
3877,611
3877,186
3877,321
3877,420
3877,9
3877,662
3877,160
3877,385
3877,78
3877,246
3877,283
3877,156
3877,515
3877,7
3877,96
3877,44
3877,541
3877,512
3877,244
3877,104
3877,277
3877,151
3877,206
3877,51
3877,113
3877,199
3877,547
3877,58
3877,0
3877,124
3877,5
3877,127
3877,642
3877,155
3877,213
3877,669
3877,437
3877,177
3877,27
3877,189
3877,92
3877,134
3877,273
3877,132
3877,214
3877,290
3877,164
3877,167
3877,315
3877,145
3877,38
3877,41
3877,168
3877,171
3877,221
3877,62
3877,13
3877,210
3877,259
3877,264
3877,15
3877,19
3877,23
3877,711
3877,714
3877,64
3877,67
3877,209
3877,1158
3877,741
3877,743
3877,755
3877,434
3877,105
3877,48
3877,217
3878,5
3878,643
3878,213
3878,4
3878,711
3878,317
3878,434
3879,84
3879,128
3879,22
3879,420
3879,283
3879,515
3879,7
3879,244
3879,104
3879,51
3879,547
3879,0
3879,124
3879,669
3879,280
3879,273
3879,290
3879,38
3879,41
3879,171
3879,13
3879,210
3879,15
3879,23
3879,64
3879,67
3879,434
3879,48
3879,26
3880,184
3880,40
3880,116
3880,22
3880,515
3880,7
3880,352
3880,104
3880,5
3880,642
3880,177
3880,733
3880,189
3880,134
3880,273
3880,290
3880,164
3880,145
3880,168
3880,13
3880,19
3880,711
3881,123
3881,128
3881,246
3881,156
3881,244
3881,104
3881,51
3881,213
3881,669
3881,280
3881,305
3881,27
3881,92
3881,164
3881,167
3881,145
3881,259
3881,23
3881,711
3881,67
3881,434
3881,48
3882,184
3882,40
3882,116
3882,104
3882,305
3882,164
3882,315
3882,381
3883,218
3883,237
3883,184
3883,33
3883,97
3883,40
3883,116
3883,587
3883,22
3883,611
3883,186
3883,321
3883,420
3883,9
3883,662
3883,160
3883,385
3883,246
3883,283
3883,156
3883,515
3883,7
3883,96
3883,44
3883,541
3883,499
3883,352
3883,512
3883,244
3883,104
3883,277
3883,151
3883,206
3883,51
3883,113
3883,199
3883,58
3883,0
3883,124
3883,5
3883,127
3883,528
3883,50
3883,642
3883,643
3883,155
3883,669
3883,437
3883,177
3883,4
3883,280
3883,733
3883,432
3883,27
3883,189
3883,92
3883,538
3883,134
3883,243
3883,788
3883,273
3883,132
3883,290
3883,164
3883,167
3883,315
3883,145
3883,38
3883,168
3883,376
3883,171
3883,381
3883,221
3883,62
3883,13
3883,210
3883,259
3883,15
3883,19
3883,148
3883,23
3883,711
3883,714
3883,64
3883,67
3883,209
3883,741
3883,317
3883,743
3883,434
3883,105
3883,766
3883,26
3883,217
3884,218
3884,237
3884,184
3884,84
3884,33
3884,97
3884,40
3884,587
3884,128
3884,22
3884,611
3884,186
3884,321
3884,420
3884,662
3884,160
3884,385
3884,78
3884,246
3884,60
3884,7
3884,96
3884,44
3884,541
3884,512
3884,244
3884,277
3884,206
3884,51
3884,113
3884,547
3884,0
3884,124
3884,5
3884,127
3884,528
3884,642
3884,643
3884,155
3884,213
3884,669
3884,177
3884,4
3884,432
3884,189
3884,538
3884,273
3884,132
3884,214
3884,167
3884,168
3884,376
3884,171
3884,381
3884,62
3884,13
3884,210
3884,259
3884,264
3884,15
3884,19
3884,23
3884,711
3884,714
3884,531
3884,64
3884,67
3884,209
3884,1158
3884,317
3884,743
3884,183
3884,755
3884,434
3884,105
3884,48
3884,766
3884,26
3884,217
3885,218
3885,184
3885,33
3885,97
3885,40
3885,611
3885,662
3885,160
3885,246
3885,60
3885,515
3885,96
3885,44
3885,104
3885,51
3885,124
3885,528
3885,155
3885,669
3885,432
3885,189
3885,538
3885,132
3885,315
3885,38
3885,376
3885,62
3885,714
3885,531
3885,64
3885,67
3885,209
3885,743
3885,434
3885,48
3885,26
3885,217
3886,237
3886,33
3886,40
3886,116
3886,128
3886,186
3886,321
3886,420
3886,160
3886,246
3886,283
3886,60
3886,44
3886,541
3886,244
3886,104
3886,277
3886,51
3886,113
3886,58
3886,124
3886,5
3886,127
3886,528
3886,643
3886,669
3886,437
3886,4
3886,280
3886,733
3886,305
3886,27
3886,189
3886,92
3886,538
3886,134
3886,273
3886,132
3886,164
3886,167
3886,315
3886,145
3886,376
3886,381
3886,210
3886,531
3886,64
3886,741
3886,48
3886,26
3887,97
3887,116
3887,611
3887,321
3887,420
3887,9
3887,662
3887,246
3887,283
3887,3
3887,60
3887,515
3887,96
3887,44
3887,541
3887,499
3887,244
3887,113
3887,0
3887,124
3887,5
3887,127
3887,50
3887,669
3887,177
3887,305
3887,134
3887,132
3887,167
3887,315
3887,171
3887,381
3887,221
3887,68
3887,264
3887,531
3887,64
3887,209
3887,1158
3887,743
3887,434
3887,105
3887,48
3887,766
3888,184
3888,97
3888,128
3888,611
3888,321
3888,420
3888,662
3888,156
3888,7
3888,104
3888,151
3888,206
3888,51
3888,0
3888,124
3888,127
3888,213
3888,669
3888,273
3888,167
3888,315
3888,38
3888,168
3888,381
3888,259
3888,15
3888,714
3888,67
3888,209
3888,1158
3888,766
3888,217
3889,237
3889,184
3889,97
3889,40
3889,116
3889,128
3889,22
3889,78
3889,246
3889,515
3889,151
3889,51
3889,669
3889,4
3889,189
3889,243
3889,132
3889,290
3889,164
3889,315
3889,145
3889,38
3889,13
3889,259
3889,15
3889,19
3889,711
3890,237
3890,123
3890,587
3890,128
3890,611
3890,9
3890,662
3890,78
3890,246
3890,244
3890,104
3890,51
3890,113
3890,27
3890,189
3890,132
3890,38
3890,171
3890,531
3890,755
3890,105
3890,766
3890,26
3891,218
3891,184
3891,33
3891,97
3891,40
3891,116
3891,195
3891,123
3891,587
3891,128
3891,22
3891,611
3891,186
3891,321
3891,420
3891,662
3891,160
3891,385
3891,78
3891,246
3891,283
3891,60
3891,7
3891,96
3891,44
3891,352
3891,244
3891,104
3891,277
3891,151
3891,206
3891,51
3891,113
3891,199
3891,58
3891,0
3891,124
3891,5
3891,127
3891,528
3891,50
3891,642
3891,643
3891,155
3891,669
3891,4
3891,280
3891,733
3891,432
3891,27
3891,189
3891,92
3891,538
3891,134
3891,243
3891,788
3891,273
3891,132
3891,214
3891,164
3891,315
3891,145
3891,38
3891,168
3891,376
3891,171
3891,221
3891,62
3891,13
3891,210
3891,68
3891,259
3891,264
3891,15
3891,19
3891,148
3891,23
3891,711
3891,714
3891,64
3891,743
3891,183
3891,755
3891,434
3891,48
3891,217
3892,237
3892,541
3892,531
3893,218
3893,237
3893,184
3893,587
3893,128
3893,22
3893,611
3893,186
3893,420
3893,246
3893,3
3893,44
3893,244
3893,104
3893,277
3893,206
3893,51
3893,547
3893,0
3893,124
3893,5
3893,127
3893,50
3893,642
3893,213
3893,669
3893,177
3893,305
3893,134
3893,243
3893,273
3893,132
3893,167
3893,38
3893,41
3893,13
3893,210
3893,68
3893,259
3893,15
3893,19
3893,23
3893,531
3893,64
3893,67
3893,741
3893,743
3893,183
3893,755
3893,434
3893,105
3893,217
3894,116
3894,123
3894,186
3894,283
3894,437
3894,27
3894,134
3894,38
3894,171
3894,264
3895,218
3895,97
3895,123
3895,128
3895,160
3895,246
3895,60
3895,277
3895,113
3895,124
3895,528
3895,155
3895,213
3895,189
3895,92
3895,538
3895,273
3895,132
3895,168
3895,376
3895,171
3895,62
3895,64
3895,209
3895,743
3895,48
3896,58
3896,105
3897,84
3897,22
3897,611
3897,420
3897,662
3897,246
3897,156
3897,96
3897,44
3897,104
3897,151
3897,51
3897,0
3897,124
3897,177
3897,164
3897,167
3897,315
3897,41
3897,210
3897,259
3897,23
3897,64
3897,1158
3897,183
3897,434
3897,48
3898,218
3898,237
3898,184
3898,515
3898,352
3898,512
3898,104
3898,277
3898,0
3898,305
3898,27
3898,134
3898,243
3898,788
3898,273
3898,315
3898,38
3898,531
3898,317
3899,218
3899,84
3899,33
3899,97
3899,40
3899,116
3899,195
3899,123
3899,587
3899,128
3899,22
3899,186
3899,9
3899,160
3899,385
3899,78
3899,3
3899,156
3899,7
3899,44
3899,541
3899,499
3899,352
3899,512
3899,244
3899,104
3899,277
3899,151
3899,206
3899,51
3899,113
3899,547
3899,58
3899,0
3899,124
3899,5
3899,127
3899,155
3899,669
3899,437
3899,432
3899,189
3899,92
3899,134
3899,788
3899,273
3899,132
3899,290
3899,164
3899,167
3899,315
3899,145
3899,38
3899,41
3899,168
3899,171
3899,62
3899,13
3899,210
3899,259
3899,264
3899,19
3899,148
3899,23
3899,711
3899,64
3899,67
3899,741
3899,183
3899,755
3899,434
3899,48
3899,217
3900,218
3900,60
3900,515
3900,352
3900,104
3900,5
3900,213
3900,4
3900,788
3900,315
3900,317
3901,218
3901,237
3901,587
3901,186
3901,160
3901,385
3901,78
3901,156
3901,60
3901,44
3901,512
3901,151
3901,113
3901,199
3901,58
3901,124
3901,127
3901,643
3901,213
3901,189
3901,214
3901,145
3901,210
3901,264
3901,148
3901,711
3901,64
3901,209
3901,48
3901,217
3902,587
3902,186
3902,160
3902,385
3902,246
3902,44
3902,104
3902,124
3902,127
3902,213
3902,669
3902,177
3902,273
3902,41
3902,168
3902,171
3902,210
3902,264
3902,711
3902,714
3902,64
3902,209
3902,741
3902,434
3902,105
3902,26
3902,217
3903,218
3903,237
3903,33
3903,97
3903,40
3903,116
3903,195
3903,186
3903,283
3903,7
3903,352
3903,244
3903,113
3903,127
3903,642
3903,213
3903,437
3903,280
3903,733
3903,432
3903,27
3903,189
3903,538
3903,243
3903,273
3903,132
3903,290
3903,38
3903,171
3903,381
3903,221
3903,13
3903,210
3903,19
3903,711
3903,64
3903,209
3903,48
3903,217
3904,184
3904,97
3904,587
3904,611
3904,186
3904,420
3904,78
3904,246
3904,44
3904,104
3904,151
3904,113
3904,124
3904,127
3904,528
3904,155
3904,669
3904,189
3904,134
3904,132
3904,145
3904,376
3904,381
3904,62
3904,210
3904,23
3904,711
3904,714
3904,209
3904,434
3904,48
3904,26
3904,217
3905,97
3905,195
3905,186
3905,78
3905,151
3905,113
3905,199
3905,213
3905,669
3905,432
3905,189
3905,92
3905,214
3905,62
3905,210
3905,711
3905,714
3905,64
3905,209
