,H_ratio,T_ratio
3673,0.24528301886792453,0.14622641509433962
1143,0.24528301886792453,0.1320754716981132
2087,0.24528301886792453,0.22641509433962265
1724,0.24528301886792453,0.16981132075471697
37,0.24528301886792453,0.1509433962264151
2149,0.24528301886792453,0.16981132075471697
3853,0.24522292993630573,0.07643312101910828
3910,0.24521072796934865,0.08045977011494253
3123,0.24516129032258063,0.05806451612903226
4412,0.24509803921568626,0.10784313725490197
3691,0.24503311258278146,0.09933774834437085
4562,0.24503311258278146,0.1456953642384106
537,0.24489795918367346,0.17346938775510204
2091,0.24489795918367346,0.19727891156462585
4363,0.24479166666666666,0.15104166666666666
1287,0.24468085106382978,0.30851063829787234
2645,0.24468085106382978,0.04609929078014184
1248,0.24468085106382978,0.11702127659574468
712,0.24468085106382978,0.1099290780141844
624,0.2446236559139785,0.12634408602150538
2259,0.2445414847161572,0.17467248908296942
1182,0.2445054945054945,0.10164835164835165
4125,0.24444444444444444,0.2
1238,0.24444444444444444,0.15555555555555556
3293,0.24444444444444444,0.13333333333333333
2953,0.24444444444444444,0.18888888888888888
1700,0.24444444444444444,0.2
5285,0.24444444444444444,0.13333333333333333
5161,0.24444444444444444,0.14603174603174604
3588,0.24444444444444444,0.09333333333333334
3513,0.24437299035369775,0.09646302250803858
3685,0.24429967426710097,0.10097719869706841
267,0.24427480916030533,0.13740458015267176
4678,0.2441860465116279,0.09302325581395349
4130,0.2441860465116279,0.046511627906976744
636,0.2441860465116279,0.18604651162790697
1391,0.24401913875598086,0.19617224880382775
4439,0.24390243902439024,0.04878048780487805
3644,0.24390243902439024,0.24390243902439024
4180,0.24390243902439024,0.10975609756097561
5004,0.24390243902439024,0.12195121951219512
521,0.24390243902439024,0.17073170731707318
1023,0.24390243902439024,0.12195121951219512
3127,0.24390243902439024,0.14634146341463414
4367,0.24369747899159663,0.15966386554621848
5925,0.2436548223350254,0.1218274111675127
2206,0.24358974358974358,0.09615384615384616
5469,0.24347826086956523,0.06086956521739131
1597,0.24347826086956523,0.1608695652173913
3393,0.24344569288389514,0.11235955056179775
3056,0.24334600760456274,0.060836501901140684
2557,0.24324324324324326,0.2972972972972973
3060,0.24324324324324326,0.16216216216216217
4648,0.24324324324324326,0.13513513513513514
5087,0.24324324324324326,0.10472972972972973
1414,0.24324324324324326,0.0945945945945946
1399,0.24305555555555555,0.14583333333333334
5136,0.24299065420560748,0.11214953271028037
3504,0.24299065420560748,0.20093457943925233
2731,0.24285714285714285,0.1
3318,0.24285714285714285,0.17142857142857143
1603,0.24285714285714285,0.18571428571428572
5038,0.24285714285714285,0.2571428571428571
4531,0.24279835390946503,0.2139917695473251
287,0.24271844660194175,0.0970873786407767
3511,0.24271844660194175,0.10679611650485436
2593,0.2426470588235294,0.15441176470588236
718,0.24260355029585798,0.10059171597633136
3468,0.24242424242424243,0.21212121212121213
3536,0.24242424242424243,0.08484848484848485
5657,0.24242424242424243,0.10101010101010101
1688,0.24242424242424243,0.15151515151515152
807,0.24242424242424243,0.36363636363636365
939,0.24242424242424243,0.13333333333333333
5549,0.24242424242424243,0.15151515151515152
1619,0.24242424242424243,0.18181818181818182
4683,0.24242424242424243,0.19696969696969696
4309,0.24242424242424243,0.12121212121212122
4723,0.24242424242424243,0.30303030303030304
4713,0.24242424242424243,0.22727272727272727
36,0.24216524216524216,0.08547008547008547
891,0.242152466367713,0.15695067264573992
256,0.24210526315789474,0.12631578947368421
3629,0.24193548387096775,0.24193548387096775
3451,0.24193548387096775,0.12903225806451613
5330,0.24193548387096775,0.1935483870967742
3262,0.24175824175824176,0.06593406593406594
3695,0.24172185430463577,0.15894039735099338
977,0.24166666666666667,0.15
444,0.24166666666666667,0.10833333333333334
4194,0.2413793103448276,0.11494252873563218
5909,0.2413793103448276,0.2413793103448276
5166,0.2413793103448276,0.1896551724137931
2775,0.2413793103448276,0.4827586206896552
2881,0.2413793103448276,0.11494252873563218
4193,0.2413793103448276,0.15708812260536398
1444,0.2413793103448276,0.13793103448275862
5942,0.2413793103448276,0.14367816091954022
4507,0.2413793103448276,0.125
2602,0.2413793103448276,0.1724137931034483
3351,0.2413793103448276,0.10344827586206896
2567,0.24107142857142858,0.06547619047619048
560,0.24087591240875914,0.11678832116788321
1950,0.24087591240875914,0.10948905109489052
791,0.24085365853658536,0.06707317073170732
695,0.24083769633507854,0.1099476439790576
1785,0.24074074074074073,0.2222222222222222
2998,0.24074074074074073,0.2037037037037037
1507,0.24074074074074073,0.1388888888888889
3889,0.24060150375939848,0.17293233082706766
1347,0.24050632911392406,0.22151898734177214
2771,0.24041811846689895,0.06620209059233449
4382,0.2403846153846154,0.08653846153846154
4015,0.2403846153846154,0.09615384615384616
5952,0.24031007751937986,0.12403100775193798
4498,0.24025974025974026,0.09740259740259741
2176,0.24022346368715083,0.13966480446927373
2125,0.24017467248908297,0.15283842794759825
4072,0.24015748031496062,0.1377952755905512
5091,0.24013157894736842,0.12828947368421054
4952,0.24,0.1
2654,0.24,0.1
4883,0.24,0.24
2975,0.24,0.11
1938,0.24,0.14857142857142858
2925,0.24,0.16
961,0.24,0.2
5164,0.24,0.13333333333333333
1189,0.24,0.28
4299,0.24,0.15
612,0.24,0.2
3736,0.24,0.224
415,0.23985239852398524,0.14022140221402213
1087,0.23979591836734693,0.10204081632653061
5401,0.23972602739726026,0.21232876712328766
1723,0.23972602739726026,0.136986301369863
1159,0.2396694214876033,0.0743801652892562
1116,0.23943661971830985,0.15492957746478872
5452,0.23943661971830985,0.17253521126760563
3498,0.23931623931623933,0.1452991452991453
4223,0.2392638036809816,0.1411042944785276
5327,0.2392638036809816,0.09202453987730061
5384,0.2391304347826087,0.17391304347826086
4718,0.2391304347826087,0.17391304347826086
5173,0.2391304347826087,0.10869565217391304
433,0.2391304347826087,0.10869565217391304
104,0.2391304347826087,0.15217391304347827
1601,0.23902439024390243,0.12682926829268293
2011,0.2388663967611336,0.0931174089068826
2278,0.23880597014925373,0.14925373134328357
813,0.23880597014925373,0.16417910447761194
5663,0.23880597014925373,0.1791044776119403
2409,0.23880597014925373,0.11940298507462686
634,0.23880597014925373,0.2537313432835821
4215,0.23875432525951557,0.13494809688581316
1437,0.23870967741935484,0.12903225806451613
987,0.23863636363636365,0.1534090909090909
1467,0.23863636363636365,0.06818181818181818
3024,0.23853211009174313,0.11926605504587157
498,0.23837209302325582,0.09302325581395349
2774,0.23826714801444043,0.1552346570397112
1250,0.23809523809523808,0.14285714285714285
3133,0.23809523809523808,0.19047619047619047
825,0.23809523809523808,0.14285714285714285
2127,0.23809523809523808,0.13690476190476192
4558,0.23809523809523808,0.047619047619047616
3488,0.23809523809523808,0.0
1466,0.23809523809523808,0.11904761904761904
4235,0.23809523809523808,0.14285714285714285
3786,0.23809523809523808,0.1111111111111111
184,0.23809523809523808,0.13095238095238096
4614,0.23809523809523808,0.2857142857142857
320,0.23809523809523808,0.047619047619047616
2640,0.23809523809523808,0.14285714285714285
2336,0.23809523809523808,0.14285714285714285
951,0.23809523809523808,0.19047619047619047
1133,0.23809523809523808,0.18452380952380953
3202,0.23776223776223776,0.07692307692307693
3490,0.23770491803278687,0.1680327868852459
255,0.23770491803278687,0.11065573770491803
656,0.23728813559322035,0.1638418079096045
846,0.23715415019762845,0.22134387351778656
5056,0.23711340206185566,0.05154639175257732
4503,0.23684210526315788,0.3157894736842105
5466,0.23684210526315788,0.11403508771929824
115,0.23684210526315788,0.23684210526315788
5625,0.23684210526315788,0.13157894736842105
2655,0.23684210526315788,0.13157894736842105
5450,0.2367601246105919,0.19003115264797507
5369,0.23673469387755103,0.11428571428571428
929,0.23661971830985915,0.09014084507042254
1820,0.23659305993690852,0.10410094637223975
1343,0.23655913978494625,0.13978494623655913
1538,0.23655913978494625,0.15053763440860216
5512,0.23651452282157676,0.0912863070539419
1012,0.23636363636363636,0.10909090909090909
140,0.23636363636363636,0.2909090909090909
2983,0.23636363636363636,0.14545454545454545
3420,0.23636363636363636,0.12272727272727273
1407,0.23626373626373626,0.15384615384615385
4121,0.23622047244094488,0.12598425196850394
1044,0.2361111111111111,0.13194444444444445
3107,0.2361111111111111,0.1111111111111111
5980,0.2358490566037736,0.16981132075471697
4598,0.2358490566037736,0.1792452830188679
3138,0.2358490566037736,0.20754716981132076
2882,0.23577235772357724,0.1951219512195122
5323,0.23577235772357724,0.21951219512195122
1948,0.23563218390804597,0.10344827586206896
185,0.23529411764705882,0.0392156862745098
4011,0.23529411764705882,0.17647058823529413
1559,0.23529411764705882,0.17647058823529413
1058,0.23529411764705882,0.07563025210084033
5640,0.23529411764705882,0.23529411764705882
4319,0.23529411764705882,0.13725490196078433
484,0.23529411764705882,0.058823529411764705
2047,0.23529411764705882,0.15570934256055363
4432,0.23529411764705882,0.11764705882352941
4798,0.23529411764705882,0.08403361344537816
2945,0.23529411764705882,0.17647058823529413
1921,0.23529411764705882,0.15294117647058825
2150,0.23529411764705882,0.17647058823529413
4165,0.23529411764705882,0.17647058823529413
4117,0.23529411764705882,0.12254901960784313
783,0.23529411764705882,0.16806722689075632
5158,0.23529411764705882,0.18137254901960784
73,0.23529411764705882,0.14901960784313725
2446,0.23515439429928742,0.0997624703087886
1545,0.2350230414746544,0.14285714285714285
4953,0.2350230414746544,0.12903225806451613
2847,0.23484848484848486,0.11616161616161616
4241,0.23469387755102042,0.1836734693877551
63,0.23469387755102042,0.16326530612244897
772,0.23469387755102042,0.10204081632653061
1057,0.2346368715083799,0.18435754189944134
2214,0.2345679012345679,0.1111111111111111
2371,0.2345679012345679,0.13580246913580246
1457,0.23452768729641693,0.11074918566775244
3609,0.23448275862068965,0.12413793103448276
1791,0.23448275862068965,0.21379310344827587
5008,0.23444976076555024,0.20095693779904306
242,0.23443223443223443,0.12087912087912088
5429,0.234375,0.15625
1158,0.234375,0.15625
3333,0.234375,0.16666666666666666
1074,0.234375,0.09895833333333333
1565,0.23404255319148937,0.1702127659574468
4199,0.23404255319148937,0.1702127659574468
1654,0.23404255319148937,0.23404255319148937
2282,0.23404255319148937,0.11170212765957446
2779,0.23391812865497075,0.2046783625730994
1030,0.23391812865497075,0.05847953216374269
2804,0.23391812865497075,0.06432748538011696
1151,0.23376623376623376,0.10714285714285714
3150,0.23376623376623376,0.16883116883116883
1735,0.23376623376623376,0.18181818181818182
5044,0.23357664233576642,0.1386861313868613
963,0.23349056603773585,0.10377358490566038
4077,0.23348017621145375,0.10572687224669604
1529,0.23333333333333334,0.13333333333333333
5502,0.23333333333333334,0.23333333333333334
2298,0.23333333333333334,0.10833333333333334
2138,0.23333333333333334,0.1
536,0.23333333333333334,0.19523809523809524
1240,0.23333333333333334,0.3
1237,0.23333333333333334,0.06666666666666667
1375,0.23333333333333334,0.16666666666666666
971,0.23318385650224216,0.11659192825112108
5838,0.23318385650224216,0.14349775784753363
3158,0.23310810810810811,0.13175675675675674
3759,0.23300970873786409,0.07766990291262135
1891,0.23297491039426524,0.1111111111111111
5035,0.23293172690763053,0.12048192771084337
726,0.2328767123287671,0.136986301369863
4621,0.2328042328042328,0.12698412698412698
3450,0.2328042328042328,0.14285714285714285
3473,0.23270440251572327,0.16352201257861634
81,0.23255813953488372,0.18604651162790697
5486,0.23255813953488372,0.16279069767441862
4559,0.23255813953488372,0.09302325581395349
1024,0.23255813953488372,0.06976744186046512
3752,0.23243243243243245,0.14594594594594595
3726,0.2323529411764706,0.06470588235294118
4310,0.23232323232323232,0.1447811447811448
347,0.23232323232323232,0.1111111111111111
2849,0.23225806451612904,0.2064516129032258
4291,0.23222748815165878,0.10900473933649289
3147,0.23222748815165878,0.11848341232227488
2931,0.23214285714285715,0.125
4530,0.23214285714285715,0.30357142857142855
2624,0.23202614379084968,0.09477124183006536
5025,0.232,0.184
3638,0.232,0.128
5630,0.23193916349809887,0.11406844106463879
696,0.23192019950124687,0.08977556109725686
2055,0.2318840579710145,0.11594202898550725
4266,0.2318840579710145,0.17391304347826086
1825,0.23178807947019867,0.152317880794702
5615,0.23178807947019867,0.07947019867549669
4276,0.23170731707317074,0.14634146341463414
1161,0.23157894736842105,0.21052631578947367
5267,0.23157894736842105,0.18947368421052632
2742,0.23148148148148148,0.12962962962962962
2148,0.23137254901960785,0.10196078431372549
4514,0.23129251700680273,0.24489795918367346
1497,0.23115577889447236,0.16080402010050251
1389,0.23114355231143552,0.0948905109489051
3143,0.23113207547169812,0.2028301886792453
2271,0.23100303951367782,0.14285714285714285
4184,0.23076923076923078,0.19230769230769232
1162,0.23076923076923078,0.08974358974358974
1863,0.23076923076923078,0.10576923076923077
1083,0.23076923076923078,0.15384615384615385
1956,0.23076923076923078,0.16923076923076924
2443,0.23076923076923078,0.11538461538461539
3009,0.23076923076923078,0.07692307692307693
983,0.23076923076923078,0.14102564102564102
5699,0.23076923076923078,0.11371237458193979
955,0.23076923076923078,0.10059171597633136
85,0.23076923076923078,0.2564102564102564
2767,0.23076923076923078,0.19230769230769232
153,0.23076923076923078,0.34615384615384615
2889,0.23076923076923078,0.1076923076923077
5969,0.23076923076923078,0.10989010989010989
2800,0.23076923076923078,0.16483516483516483
1366,0.23076923076923078,0.17482517482517482
1009,0.23076923076923078,0.19230769230769232
2323,0.23048327137546468,0.17100371747211895
2290,0.23030303030303031,0.07878787878787878
3423,0.2302839116719243,0.12618296529968454
3564,0.23026315789473684,0.14473684210526316
5065,0.23018867924528302,0.10566037735849057
1761,0.23008849557522124,0.1504424778761062
4272,0.23008849557522124,0.12389380530973451
3891,0.23,0.25
2750,0.23,0.1
3551,0.22988505747126436,0.1839080459770115
583,0.22988505747126436,0.11494252873563218
2054,0.2298507462686567,0.1044776119402985
1561,0.22981366459627328,0.16770186335403728
393,0.22972972972972974,0.16216216216216217
4265,0.22966507177033493,0.11483253588516747
2476,0.22950819672131148,0.2459016393442623
2968,0.22941176470588234,0.11764705882352941
5482,0.22933333333333333,0.12
3770,0.22932330827067668,0.13157894736842105
1853,0.22929936305732485,0.050955414012738856
3611,0.22926829268292684,0.09268292682926829
4800,0.22924901185770752,0.09090909090909091
4747,0.22916666666666666,0.10416666666666667
918,0.22916666666666666,0.1597222222222222
5374,0.22916666666666666,0.125
1551,0.2289156626506024,0.1566265060240964
1272,0.22887323943661972,0.10211267605633803
15,0.22885572139303484,0.07960199004975124
3624,0.2288135593220339,0.0847457627118644
5853,0.22875816993464052,0.10457516339869281
1099,0.22872340425531915,0.07446808510638298
3565,0.22857142857142856,0.14285714285714285
3429,0.22857142857142856,0.22857142857142856
5440,0.22857142857142856,0.2571428571428571
2358,0.22857142857142856,0.17142857142857143
3501,0.22842639593908629,0.15736040609137056
5371,0.22839506172839505,0.10802469135802469
4855,0.228310502283105,0.1689497716894977
4907,0.22826086956521738,0.16847826086956522
3822,0.22826086956521738,0.14130434782608695
5475,0.22811671087533156,0.11936339522546419
5222,0.2280130293159609,0.11400651465798045
4831,0.22784810126582278,0.08860759493670886
1490,0.22777777777777777,0.08888888888888889
4218,0.22772277227722773,0.10891089108910891
5248,0.22772277227722773,0.13861386138613863
3974,0.22764227642276422,0.24390243902439024
4018,0.22758620689655173,0.14482758620689656
4384,0.22758620689655173,0.16896551724137931
2873,0.22746781115879827,0.15450643776824036
5513,0.22727272727272727,0.19696969696969696
4369,0.22727272727272727,0.22727272727272727
1436,0.22727272727272727,0.12121212121212122
4135,0.22727272727272727,0.09090909090909091
4912,0.22727272727272727,0.3181818181818182
3542,0.22727272727272727,0.22727272727272727
1904,0.22727272727272727,0.08522727272727272
1621,0.22727272727272727,0.045454545454545456
5389,0.22727272727272727,0.13636363636363635
384,0.22727272727272727,0.2727272727272727
5439,0.22727272727272727,0.36363636363636365
315,0.22727272727272727,0.09090909090909091
5295,0.22727272727272727,0.0
3128,0.22712933753943218,0.15141955835962145
3688,0.22697368421052633,0.13486842105263158
1843,0.226890756302521,0.21008403361344538
301,0.226890756302521,0.12044817927170869
1241,0.2268041237113402,0.15463917525773196
3930,0.2268041237113402,0.14432989690721648
2095,0.22666666666666666,0.12
3110,0.22666666666666666,0.20666666666666667
4026,0.22666666666666666,0.12666666666666668
2634,0.22661870503597123,0.22661870503597123
2104,0.22641509433962265,0.24528301886792453
4111,0.22641509433962265,0.09433962264150944
5516,0.22627737226277372,0.16058394160583941
3327,0.22625698324022347,0.0893854748603352
3205,0.2262295081967213,0.09508196721311475
5894,0.22608695652173913,0.21739130434782608
2060,0.2260536398467433,0.16091954022988506
3356,0.22594142259414227,0.14225941422594143
3781,0.22580645161290322,0.08064516129032258
658,0.22580645161290322,0.12903225806451613
1445,0.22580645161290322,0.3870967741935484
3152,0.22580645161290322,0.1935483870967742
1716,0.22564102564102564,0.12307692307692308
454,0.22556390977443608,0.14661654135338345
3436,0.22549019607843138,0.21568627450980393
1339,0.22535211267605634,0.15492957746478872
1530,0.22524752475247525,0.07920792079207921
4380,0.2251655629139073,0.152317880794702
3341,0.2251655629139073,0.18543046357615894
4538,0.225,0.25
5858,0.225,0.125
3714,0.225,0.225
879,0.225,0.15
1774,0.225,0.275
5196,0.225,0.175
1955,0.225,0.125
5029,0.225,0.09375
2842,0.2247191011235955,0.12359550561797752
3760,0.22468354430379747,0.15822784810126583
3951,0.22448979591836735,0.10714285714285714
1975,0.22448979591836735,0.1836734693877551
5105,0.22448979591836735,0.20408163265306123
2001,0.22448979591836735,0.14285714285714285
1616,0.22440944881889763,0.10236220472440945
5553,0.22433460076045628,0.12167300380228137
1160,0.22429906542056074,0.22429906542056074
1463,0.22413793103448276,0.07758620689655173
5874,0.22408026755852842,0.12374581939799331
2198,0.22388059701492538,0.08955223880597014
137,0.22388059701492538,0.07960199004975124
1981,0.22388059701492538,0.23880597014925373
501,0.22388059701492538,0.31343283582089554
2870,0.22377622377622378,0.22377622377622378
4983,0.22377622377622378,0.21678321678321677
2684,0.2237442922374429,0.1461187214611872
1056,0.2236842105263158,0.27631578947368424
4691,0.2236842105263158,0.10526315789473684
5905,0.2236842105263158,0.16447368421052633
2407,0.2236842105263158,0.19736842105263158
2390,0.2236842105263158,0.13157894736842105
3866,0.2235294117647059,0.08235294117647059
4311,0.22340425531914893,0.22340425531914893
2745,0.2233502538071066,0.09137055837563451
3558,0.22333333333333333,0.08666666666666667
591,0.2231404958677686,0.1115702479338843
386,0.2230769230769231,0.19615384615384615
2478,0.2229965156794425,0.17073170731707318
5607,0.22297297297297297,0.1554054054054054
335,0.22297297297297297,0.17567567567567569
2242,0.22289156626506024,0.12048192771084337
2255,0.22285714285714286,0.16
2971,0.2222222222222222,0.4166666666666667
2005,0.2222222222222222,0.16666666666666666
4474,0.2222222222222222,0.08333333333333333
618,0.2222222222222222,0.3333333333333333
4890,0.2222222222222222,0.19298245614035087
544,0.2222222222222222,0.1728395061728395
1321,0.2222222222222222,0.15204678362573099
4902,0.2222222222222222,0.16296296296296298
4288,0.2222222222222222,0.14814814814814814
4820,0.2222222222222222,0.2222222222222222
1539,0.2222222222222222,0.14814814814814814
5150,0.2222222222222222,0.08333333333333333
1532,0.2222222222222222,0.10317460317460317
4278,0.2222222222222222,0.1111111111111111
2413,0.2222222222222222,0.25925925925925924
2415,0.2222222222222222,0.1388888888888889
1620,0.2222222222222222,0.1111111111111111
1102,0.2222222222222222,0.18518518518518517
3492,0.2222222222222222,0.25396825396825395
3274,0.2222222222222222,0.1414141414141414
4385,0.2222222222222222,0.2962962962962963
3375,0.2222222222222222,0.14814814814814814
2099,0.2222222222222222,0.1388888888888889
511,0.2222222222222222,0.18518518518518517
3299,0.22185430463576158,0.23178807947019867
2247,0.22178988326848248,0.1828793774319066
4708,0.22167487684729065,0.15024630541871922
326,0.22163588390501318,0.10026385224274406
1690,0.2214765100671141,0.16778523489932887
3652,0.22145328719723184,0.1453287197231834
3679,0.22135416666666666,0.19010416666666666
4954,0.22131147540983606,0.23770491803278687
1218,0.22127659574468084,0.18723404255319148
5063,0.22123893805309736,0.12389380530973451
4141,0.22123893805309736,0.08849557522123894
3833,0.22115384615384615,0.09615384615384616
631,0.22115384615384615,0.08974358974358974
5239,0.22105263157894736,0.1368421052631579
3394,0.22085889570552147,0.1901840490797546
2411,0.22085889570552147,0.0736196319018405
5024,0.22077922077922077,0.24675324675324675
4029,0.22077922077922077,0.2077922077922078
3924,0.22077922077922077,0.14285714285714285
2888,0.22074468085106383,0.09042553191489362
1286,0.22058823529411764,0.17647058823529413
4716,0.22058823529411764,0.2647058823529412
5673,0.22058823529411764,0.19117647058823528
657,0.22033898305084745,0.1864406779661017
2546,0.22033898305084745,0.2711864406779661
5720,0.22033898305084745,0.07627118644067797
4451,0.22021660649819494,0.1263537906137184
3206,0.22,0.23
3505,0.22,0.19
2795,0.22,0.12
4875,0.22,0.23
3869,0.22,0.18
3065,0.2198581560283688,0.14184397163120568
2355,0.2198581560283688,0.14893617021276595
5300,0.2198581560283688,0.20567375886524822
2043,0.21978021978021978,0.10989010989010989
1495,0.21978021978021978,0.25274725274725274
1139,0.21978021978021978,0.11538461538461539
2600,0.21978021978021978,0.14285714285714285
5679,0.21978021978021978,0.12637362637362637
4620,0.2196969696969697,0.22727272727272727
452,0.2196969696969697,0.16666666666666666
2656,0.2196969696969697,0.07575757575757576
4470,0.21967213114754097,0.07868852459016394
4551,0.21951219512195122,0.34146341463414637
1075,0.21951219512195122,0.1951219512195122
4660,0.21951219512195122,0.14634146341463414
3958,0.21951219512195122,0.17073170731707318
4330,0.21951219512195122,0.14634146341463414
34,0.21951219512195122,0.0975609756097561
1628,0.21951219512195122,0.1130820399113082
1113,0.219435736677116,0.21003134796238246
3993,0.21937321937321938,0.1908831908831909
4315,0.21935483870967742,0.12903225806451613
3871,0.21929824561403508,0.10526315789473684
1546,0.21929824561403508,0.1023391812865497
2050,0.21923076923076923,0.15
2145,0.2191780821917808,0.1278538812785388
2959,0.2191780821917808,0.0821917808219178
2611,0.2191142191142191,0.1561771561771562
3184,0.21904761904761905,0.23809523809523808
2101,0.21904761904761905,0.08571428571428572
3964,0.21875,0.03125
5144,0.21875,0.21875
5537,0.21875,0.1875
5867,0.21875,0.15625
895,0.21875,0.0625
1007,0.21875,0.03125
1517,0.21875,0.265625
5816,0.21875,0.09375
627,0.21875,0.1875
338,0.21823204419889503,0.12154696132596685
1364,0.21818181818181817,0.34545454545454546
179,0.21818181818181817,0.14545454545454545
5097,0.21804511278195488,0.15789473684210525
3563,0.21800947867298578,0.14691943127962084
3520,0.2179930795847751,0.20761245674740483
3953,0.21794871794871795,0.09401709401709402
401,0.21794871794871795,0.08974358974358974
403,0.21785714285714286,0.10357142857142858
3625,0.21782178217821782,0.08415841584158416
2748,0.21779141104294478,0.1656441717791411
1636,0.21764705882352942,0.16470588235294117
3125,0.2175141242937853,0.07909604519774012
2209,0.21739130434782608,0.21739130434782608
2470,0.21739130434782608,0.08695652173913043
2610,0.21739130434782608,0.1956521739130435
5619,0.21739130434782608,0.09782608695652174
828,0.21739130434782608,0.19130434782608696
2113,0.21739130434782608,0.2391304347826087
2687,0.21739130434782608,0.21739130434782608
3970,0.21739130434782608,0.10276679841897234
3634,0.21739130434782608,0.08695652173913043
1426,0.21727748691099477,0.09162303664921466
2110,0.2171945701357466,0.167420814479638
4489,0.2169811320754717,0.13443396226415094
1937,0.21694915254237288,0.0847457627118644
429,0.21676300578034682,0.17341040462427745
5872,0.21673003802281368,0.11406844106463879
5096,0.21641791044776118,0.1417910447761194
735,0.21628498727735368,0.07888040712468193
903,0.21621621621621623,0.13513513513513514
5379,0.21621621621621623,0.16216216216216217
512,0.21621621621621623,0.1891891891891892
108,0.21621621621621623,0.1891891891891892
2275,0.21621621621621623,0.13513513513513514
2708,0.21621621621621623,0.10810810810810811
5717,0.21614583333333334,0.14583333333333334
1693,0.2161290322580645,0.11290322580645161
4681,0.21604938271604937,0.19135802469135801
5121,0.21604938271604937,0.07407407407407407
1216,0.215962441314554,0.14553990610328638
2454,0.2159468438538206,0.14285714285714285
2805,0.2159090909090909,0.22727272727272727
5779,0.21573604060913706,0.14974619289340102
453,0.21573604060913706,0.1319796954314721
3137,0.21568627450980393,0.13725490196078433
1419,0.21568627450980393,0.29411764705882354
862,0.21551724137931033,0.4224137931034483
744,0.21548821548821548,0.08754208754208755
2929,0.2154696132596685,0.16574585635359115
4600,0.2153846153846154,0.17692307692307693
3607,0.2153846153846154,0.12692307692307692
4000,0.2153846153846154,0.13846153846153847
4362,0.2153846153846154,0.21923076923076923
1714,0.21532846715328466,0.10583941605839416
1542,0.2150170648464164,0.06143344709897611
5649,0.215,0.18
223,0.21484375,0.14453125
5255,0.21476510067114093,0.24161073825503357
4951,0.21474358974358973,0.1891025641025641
4456,0.2147239263803681,0.2085889570552147
175,0.21451104100946372,0.1608832807570978
2871,0.21428571428571427,0.03571428571428571
663,0.21428571428571427,0.125
2249,0.21428571428571427,0.2
507,0.21428571428571427,0.3333333333333333
5959,0.21428571428571427,0.12857142857142856
824,0.21428571428571427,0.1525974025974026
2170,0.21428571428571427,0.10317460317460317
4550,0.21428571428571427,0.03571428571428571
5090,0.21428571428571427,0.11904761904761904
3286,0.21428571428571427,0.17857142857142858
5924,0.21428571428571427,0.11688311688311688
1893,0.21428571428571427,0.32142857142857145
4974,0.21428571428571427,0.21428571428571427
4406,0.21428571428571427,0.12422360248447205
5656,0.21428571428571427,0.42857142857142855
3132,0.21428571428571427,0.21428571428571427
5171,0.21428571428571427,0.17857142857142858
5383,0.21428571428571427,0.21428571428571427
260,0.21428571428571427,0.15584415584415584
2486,0.21428571428571427,0.15584415584415584
1752,0.21428571428571427,0.1359447004608295
5852,0.21385542168674698,0.1686746987951807
4210,0.21374045801526717,0.08396946564885496
534,0.21359223300970873,0.24271844660194175
4379,0.21354166666666666,0.20833333333333334
2885,0.21354166666666666,0.140625
4127,0.21348314606741572,0.2808988764044944
6019,0.21348314606741572,0.1797752808988764
1380,0.2134387351778656,0.21739130434782608
1484,0.21337579617834396,0.17834394904458598
3780,0.21333333333333335,0.13
1533,0.21333333333333335,0.14666666666666667
4426,0.21333333333333335,0.17333333333333334
4866,0.21333333333333335,0.13333333333333333
2629,0.21323529411764705,0.11029411764705882
4977,0.21311475409836064,0.15846994535519127
334,0.21311475409836064,0.09836065573770492
2972,0.21301775147928995,0.14201183431952663
1875,0.21301775147928995,0.1390532544378698
4786,0.2128205128205128,0.1282051282051282
676,0.2128205128205128,0.15897435897435896
4529,0.2127659574468085,0.14893617021276595
5766,0.2127659574468085,0.23404255319148937
1905,0.2127659574468085,0.2127659574468085
5698,0.2126984126984127,0.17777777777777778
5566,0.2125984251968504,0.13385826771653545
2921,0.2125984251968504,0.14173228346456693
604,0.21254355400696864,0.08362369337979095
2896,0.2125,0.15
5571,0.21238938053097345,0.24778761061946902
4457,0.21226415094339623,0.20754716981132076
4724,0.21212121212121213,0.15151515151515152
5623,0.21212121212121213,0.16287878787878787
4113,0.21212121212121213,0.21212121212121213
738,0.21212121212121213,0.24242424242424243
5089,0.21212121212121213,0.12121212121212122
1510,0.21212121212121213,0.15151515151515152
3083,0.21212121212121213,0.25252525252525254
4394,0.21212121212121213,0.2727272727272727
687,0.2120253164556962,0.16139240506329114
5099,0.21182266009852216,0.22660098522167488
3304,0.21176470588235294,0.17647058823529413
1637,0.21176470588235294,0.16470588235294117
321,0.21171171171171171,0.14414414414414414
4323,0.2116788321167883,0.08759124087591241
4437,0.21161825726141079,0.07883817427385892
271,0.21153846153846154,0.11217948717948718
437,0.21153846153846154,0.038461538461538464
5010,0.21153846153846154,0.21153846153846154
4107,0.21142857142857144,0.10857142857142857
4865,0.21138211382113822,0.23170731707317074
2485,0.21138211382113822,0.15447154471544716
2166,0.2112676056338028,0.27230046948356806
2386,0.2112676056338028,0.18309859154929578
4721,0.2112676056338028,0.11267605633802817
188,0.2112676056338028,0.18309859154929578
4328,0.21122112211221122,0.07590759075907591
