,H_ratio,M_ratio,T_ratio
1456,0.272727273,0.636363636,0.090909091
823,0.272727273,0.636363636,0.090909091
3647,0.272727273,0.545454545,0.181818182
2582,0.272727273,0.545454545,0.181818182
3167,0.272727273,0.604545455,0.122727273
1892,0.272727273,0.545454545,0.181818182
4056,0.272727273,0.590909091,0.136363636
2851,0.272727273,0.515151515,0.212121212
5587,0.272727273,0.672727273,0.054545455
21,0.272727273,0.590909091,0.136363636
2912,0.272727273,0.545454545,0.181818182
5985,0.272727273,0.565656566,0.161616162
128,0.272727273,0.5,0.227272727
2535,0.272727273,0.545454545,0.181818182
3637,0.272727273,0.590909091,0.136363636
950,0.272727273,0.654545455,0.072727273
3601,0.272151899,0.658227848,0.069620253
4098,0.271929825,0.561403509,0.166666667
4963,0.271929825,0.49122807,0.236842105
666,0.27184466,0.621359223,0.106796117
1032,0.27184466,0.533980583,0.194174757
3484,0.27184466,0.611650485,0.116504854
5595,0.27184466,0.655339806,0.072815534
4773,0.27184466,0.631067961,0.097087379
4359,0.271604938,0.604938272,0.12345679
3881,0.271604938,0.62962963,0.098765432
3266,0.271523179,0.589403974,0.139072848
4694,0.271428571,0.6,0.128571429
1745,0.271428571,0.6,0.128571429
3846,0.271428571,0.657142857,0.071428571
643,0.271428571,0.642857143,0.085714286
2331,0.271428571,0.671428571,0.057142857
2757,0.271317829,0.581395349,0.147286822
2605,0.271276596,0.638297872,0.090425532
180,0.271186441,0.525423729,0.203389831
5498,0.271186441,0.525423729,0.203389831
1806,0.271028037,0.640186916,0.088785047
2648,0.271028037,0.626168224,0.102803738
336,0.271028037,0.598130841,0.130841121
2194,0.271028037,0.672897196,0.056074766
5907,0.270833333,0.5625,0.166666667
2079,0.270833333,0.604166667,0.125
86,0.270833333,0.479166667,0.25
5461,0.270833333,0.5625,0.166666667
3485,0.270833333,0.625,0.104166667
3968,0.270588235,0.6,0.129411765
4391,0.27027027,0.486486486,0.243243243
5531,0.27027027,0.668918919,0.060810811
2157,0.27027027,0.655405405,0.074324324
4071,0.27027027,0.63963964,0.09009009
4938,0.27027027,0.432432432,0.297297297
5290,0.27027027,0.567567568,0.162162162
5826,0.270042194,0.64556962,0.084388186
2754,0.27,0.71,0.02
3323,0.26984127,0.634920635,0.095238095
2308,0.26984127,0.634920635,0.095238095
3097,0.26984127,0.555555556,0.174603175
1960,0.269767442,0.618604651,0.111627907
5545,0.269736842,0.578947368,0.151315789
4906,0.269709544,0.651452282,0.078838174
3439,0.269662921,0.707865169,0.02247191
5223,0.269607843,0.568627451,0.161764706
3654,0.269503546,0.638297872,0.092198582
5277,0.269480519,0.590909091,0.13961039
5350,0.269406393,0.648401826,0.082191781
4400,0.269230769,0.576923077,0.153846154
2023,0.269230769,0.615384615,0.115384615
1299,0.269230769,0.628205128,0.102564103
2919,0.269230769,0.621794872,0.108974359
3124,0.269230769,0.615384615,0.115384615
361,0.269230769,0.615384615,0.115384615
5817,0.269230769,0.615384615,0.115384615
3725,0.269230769,0.653846154,0.076923077
582,0.269230769,0.602564103,0.128205128
1046,0.269230769,0.653846154,0.076923077
3237,0.269230769,0.58974359,0.141025641
3540,0.269230769,0.639423077,0.091346154
5691,0.269230769,0.630769231,0.1
4734,0.269005848,0.567251462,0.16374269
2393,0.268965517,0.6,0.131034483
2071,0.268907563,0.617647059,0.113445378
2589,0.268867925,0.636792453,0.094339623
1130,0.268817204,0.659498208,0.071684588
5488,0.268774704,0.592885375,0.138339921
2250,0.268656716,0.567164179,0.164179104
3810,0.268656716,0.626865672,0.104477612
2786,0.268456376,0.667785235,0.063758389
1503,0.268382353,0.647058824,0.084558824
1076,0.268292683,0.658536585,0.073170732
4082,0.268292683,0.601626016,0.130081301
4872,0.268292683,0.634146341,0.097560976
4301,0.268292683,0.56097561,0.170731707
2596,0.268292683,0.682926829,0.048780488
464,0.268292683,0.487804878,0.243902439
4934,0.268156425,0.586592179,0.145251397
2837,0.268085106,0.663829787,0.068085106
3211,0.268041237,0.639175258,0.092783505
3231,0.267973856,0.633986928,0.098039216
2093,0.267857143,0.589285714,0.142857143
750,0.267857143,0.5,0.232142857
5251,0.267857143,0.577380952,0.154761905
5092,0.267605634,0.61971831,0.112676056
754,0.267515924,0.617834395,0.114649682
4329,0.26744186,0.686046512,0.046511628
3851,0.26744186,0.674418605,0.058139535
5183,0.267326733,0.712871287,0.01980198
3898,0.267326733,0.584158416,0.148514851
2641,0.267295597,0.628930818,0.103773585
4795,0.267241379,0.465517241,0.267241379
2651,0.267241379,0.672413793,0.060344828
2614,0.266666667,0.633333333,0.1
269,0.266666667,0.6,0.133333333
3010,0.266666667,0.6,0.133333333
2086,0.266666667,0.6,0.133333333
2052,0.266666667,0.5,0.233333333
1657,0.266666667,0.577777778,0.155555556
5118,0.266666667,0.666666667,0.066666667
1901,0.266666667,0.633333333,0.1
4087,0.266666667,0.65,0.083333333
4787,0.266666667,0.5,0.233333333
2782,0.266666667,0.616666667,0.116666667
2458,0.266666667,0.703030303,0.03030303
4006,0.266666667,0.638095238,0.095238095
1978,0.266233766,0.538961039,0.194805195
3799,0.265625,0.6328125,0.1015625
420,0.265625,0.59375,0.140625
1106,0.265625,0.609375,0.125
2472,0.265517241,0.675862069,0.05862069
5464,0.265486726,0.584070796,0.150442478
17,0.265402844,0.573459716,0.161137441
2586,0.265306122,0.653061224,0.081632653
1110,0.265306122,0.632653061,0.102040816
4560,0.265306122,0.544217687,0.19047619
435,0.265151515,0.636363636,0.098484848
539,0.265151515,0.689393939,0.045454545
4782,0.264957265,0.547008547,0.188034188
5180,0.264957265,0.615384615,0.11965812
5655,0.264957265,0.572649573,0.162393162
1592,0.264705882,0.650326797,0.08496732
3159,0.264705882,0.638655462,0.096638655
3332,0.264705882,0.558823529,0.176470588
2947,0.264705882,0.602941176,0.132352941
387,0.264705882,0.661764706,0.073529412
3014,0.264705882,0.611764706,0.123529412
4895,0.264705882,0.588235294,0.147058824
1198,0.264705882,0.529411765,0.205882353
953,0.264550265,0.592592593,0.142857143
5395,0.26446281,0.644628099,0.090909091
76,0.264367816,0.632183908,0.103448276
3175,0.264367816,0.517241379,0.218390805
233,0.264150943,0.603773585,0.132075472
3622,0.264150943,0.628930818,0.106918239
6014,0.264150943,0.58490566,0.150943396
3089,0.264150943,0.660377358,0.075471698
2042,0.264150943,0.6,0.135849057
1799,0.263736264,0.637362637,0.098901099
1035,0.263736264,0.582417582,0.153846154
4561,0.263636364,0.581818182,0.154545455
165,0.263636364,0.545454545,0.190909091
4615,0.263513514,0.601351351,0.135135135
2997,0.263473054,0.598802395,0.137724551
3403,0.263414634,0.619512195,0.117073171
4057,0.263157895,0.605263158,0.131578947
831,0.263157895,0.666666667,0.070175439
2562,0.263157895,0.65497076,0.081871345
858,0.263157895,0.615789474,0.121052632
4608,0.263157895,0.657894737,0.078947368
3657,0.263157895,0.657894737,0.078947368
2835,0.263157895,0.605263158,0.131578947
3597,0.263157895,0.644736842,0.092105263
1973,0.263157895,0.552631579,0.184210526
1885,0.263157895,0.596491228,0.140350877
681,0.263157895,0.526315789,0.210526316
5360,0.263157895,0.684210526,0.052631579
4623,0.263157895,0.631578947,0.105263158
5645,0.262962963,0.662962963,0.074074074
1228,0.262948207,0.549800797,0.187250996
150,0.262931034,0.646551724,0.090517241
3358,0.262931034,0.668103448,0.068965517
5956,0.262798635,0.580204778,0.156996587
3412,0.262798635,0.610921502,0.126279863
2263,0.262711864,0.631355932,0.105932203
83,0.262626263,0.636363636,0.101010101
1040,0.262548263,0.687258687,0.05019305
1423,0.2625,0.5,0.2375
1442,0.2625,0.55,0.1875
3457,0.2625,0.625,0.1125
2890,0.262411348,0.638297872,0.09929078
3699,0.262295082,0.590163934,0.147540984
5406,0.262295082,0.647540984,0.090163934
5692,0.262295082,0.540983607,0.196721311
4466,0.262295082,0.581967213,0.155737705
1560,0.262195122,0.603658537,0.134146341
4459,0.262032086,0.625668449,0.112299465
3243,0.262008734,0.655021834,0.082969432
4519,0.261904762,0.404761905,0.333333333
875,0.261904762,0.5,0.238095238
5570,0.261589404,0.632450331,0.105960265
1427,0.261437908,0.575163399,0.163398693
205,0.261437908,0.549019608,0.189542484
1020,0.261363636,0.602272727,0.136363636
923,0.260869565,0.586956522,0.152173913
276,0.260869565,0.608695652,0.130434783
2332,0.260869565,0.608695652,0.130434783
2268,0.260869565,0.608695652,0.130434783
4245,0.260869565,0.565217391,0.173913043
2755,0.260869565,0.304347826,0.434782609
1612,0.260869565,0.608695652,0.130434783
5320,0.260869565,0.52173913,0.217391304
124,0.260869565,0.608695652,0.130434783
448,0.260869565,0.739130435,0
4909,0.260869565,0.579710145,0.15942029
2252,0.260869565,0.608695652,0.130434783
2569,0.260869565,0.565217391,0.173913043
6030,0.260869565,0.686956522,0.052173913
2877,0.260869565,0.630434783,0.108695652
254,0.260869565,0.565217391,0.173913043
4959,0.260638298,0.611702128,0.127659574
2147,0.260416667,0.65625,0.083333333
3837,0.260204082,0.673469388,0.066326531
788,0.260204082,0.653061224,0.086734694
5705,0.260115607,0.61849711,0.121387283
4772,0.26,0.62,0.12
3113,0.26,0.36,0.38
2699,0.26,0.57,0.17
834,0.26,0.7,0.04
5871,0.26,0.65,0.09
4920,0.26,0.52,0.22
4661,0.259803922,0.583333333,0.156862745
5053,0.25974026,0.61038961,0.12987013
820,0.259615385,0.605769231,0.134615385
958,0.259493671,0.481012658,0.259493671
1928,0.259433962,0.650943396,0.089622642
698,0.259259259,0.607407407,0.133333333
1394,0.259259259,0.666666667,0.074074074
1673,0.259259259,0.567901235,0.172839506
644,0.259259259,0.5,0.240740741
3122,0.259259259,0.444444444,0.296296296
4756,0.259259259,0.481481481,0.259259259
2547,0.258992806,0.625899281,0.115107914
1552,0.258823529,0.631372549,0.109803922
2351,0.258741259,0.664335664,0.076923077
5075,0.25862069,0.637931034,0.103448276
2414,0.25862069,0.61637931,0.125
3036,0.25862069,0.629310345,0.112068966
354,0.25862069,0.655172414,0.086206897
5419,0.258426966,0.550561798,0.191011236
1138,0.258426966,0.539325843,0.202247191
5188,0.258426966,0.561797753,0.179775281
4892,0.258333333,0.608333333,0.133333333
3309,0.258302583,0.667896679,0.073800738
2824,0.258064516,0.612903226,0.129032258
5704,0.258064516,0.612903226,0.129032258
3372,0.258064516,0.548387097,0.193548387
4863,0.258064516,0.677419355,0.064516129
4874,0.258064516,0.483870968,0.258064516
2532,0.258064516,0.548387097,0.193548387
2531,0.258064516,0.580645161,0.161290323
973,0.258064516,0.594470046,0.147465438
1420,0.258064516,0.627240143,0.114695341
2512,0.258064516,0.612903226,0.129032258
1800,0.257936508,0.650793651,0.091269841
5664,0.257839721,0.630662021,0.111498258
5376,0.2578125,0.64453125,0.09765625
1446,0.257731959,0.567010309,0.175257732
2599,0.257641921,0.650655022,0.091703057
2566,0.257575758,0.632575758,0.109848485
2513,0.257575758,0.621212121,0.121212121
3700,0.257575758,0.666666667,0.075757576
4353,0.257575758,0.659090909,0.083333333
4671,0.25748503,0.628742515,0.113772455
6037,0.257425743,0.599009901,0.143564356
2801,0.257425743,0.594059406,0.148514851
1204,0.257352941,0.617647059,0.125
5585,0.257142857,0.6,0.142857143
139,0.257142857,0.620408163,0.12244898
1990,0.257142857,0.6,0.142857143
2257,0.257142857,0.428571429,0.314285714
2312,0.257142857,0.542857143,0.2
2463,0.257142857,0.580952381,0.161904762
27,0.257142857,0.657142857,0.085714286
2219,0.257142857,0.585714286,0.157142857
2935,0.256944444,0.680555556,0.0625
5014,0.256944444,0.652777778,0.090277778
1491,0.256916996,0.57312253,0.169960474
5201,0.256880734,0.651376147,0.091743119
4409,0.256880734,0.642201835,0.100917431
2580,0.256756757,0.662162162,0.081081081
3295,0.256756757,0.675675676,0.067567568
3239,0.256756757,0.621621622,0.121621622
3263,0.256637168,0.584070796,0.159292035
2894,0.256637168,0.619469027,0.123893805
5002,0.256603774,0.686792453,0.056603774
3075,0.256603774,0.596226415,0.147169811
2303,0.256493506,0.691558442,0.051948052
5651,0.256410256,0.666666667,0.076923077
2213,0.256410256,0.615384615,0.128205128
1086,0.256410256,0.676282051,0.067307692
2880,0.256410256,0.659340659,0.084249084
4610,0.25625,0.64375,0.1
5677,0.256097561,0.666666667,0.077235772
2818,0.255972696,0.66552901,0.078498294
2952,0.255952381,0.505952381,0.238095238
646,0.255905512,0.669291339,0.07480315
3639,0.255813953,0.662790698,0.081395349
2392,0.255813953,0.534883721,0.209302326
2,0.255813953,0.666666667,0.07751938
871,0.255813953,0.558139535,0.186046512
4569,0.255813953,0.674418605,0.069767442
506,0.255555556,0.666666667,0.077777778
232,0.255555556,0.655555556,0.088888889
4767,0.255319149,0.446808511,0.29787234
3345,0.255319149,0.617021277,0.127659574
2465,0.255319149,0.659574468,0.085106383
3938,0.255319149,0.531914894,0.212765957
4206,0.255319149,0.659574468,0.085106383
2499,0.255319149,0.574468085,0.170212766
3917,0.255102041,0.693877551,0.051020408
5423,0.255102041,0.591836735,0.153061224
265,0.255102041,0.612244898,0.132653061
508,0.255033557,0.637583893,0.10738255
1648,0.255033557,0.630872483,0.11409396
2316,0.254901961,0.640522876,0.104575163
126,0.254901961,0.470588235,0.274509804
4236,0.254901961,0.549019608,0.196078431
1061,0.254901961,0.62745098,0.117647059
4032,0.254901961,0.620915033,0.124183007
990,0.254901961,0.666666667,0.078431373
3649,0.254901961,0.68627451,0.058823529
3516,0.25477707,0.592356688,0.152866242
5716,0.254716981,0.632075472,0.113207547
101,0.254716981,0.679245283,0.066037736
1777,0.254545455,0.509090909,0.236363636
4783,0.254545455,0.709090909,0.036363636
4453,0.254545455,0.618181818,0.127272727
1122,0.254385965,0.622807018,0.122807018
3532,0.254385965,0.666666667,0.078947368
638,0.254385965,0.666666667,0.078947368
1543,0.25433526,0.658959538,0.086705202
4961,0.254237288,0.672316384,0.073446328
2359,0.254237288,0.661016949,0.084745763
630,0.254237288,0.661016949,0.084745763
1540,0.254237288,0.644067797,0.101694915
1066,0.254098361,0.672131148,0.073770492
4753,0.253968254,0.603174603,0.142857143
4229,0.253968254,0.666666667,0.079365079
4522,0.253968254,0.560846561,0.185185185
5120,0.25388601,0.632124352,0.113989637
2353,0.253807107,0.61928934,0.126903553
3411,0.253561254,0.618233618,0.128205128
2202,0.253521127,0.61971831,0.126760563
909,0.253521127,0.591549296,0.154929577
5508,0.253333333,0.56,0.186666667
4566,0.253246753,0.603896104,0.142857143
1475,0.253164557,0.670886076,0.075949367
52,0.253164557,0.64556962,0.101265823
5156,0.253125,0.646875,0.1
5403,0.25308642,0.62962963,0.117283951
1878,0.253012048,0.578313253,0.168674699
4581,0.253012048,0.638554217,0.108433735
237,0.253012048,0.620481928,0.126506024
2428,0.253012048,0.602409639,0.144578313
3434,0.252873563,0.666666667,0.08045977
2236,0.252631579,0.452631579,0.294736842
4774,0.25257732,0.592783505,0.154639175
3591,0.252475248,0.688118812,0.059405941
1131,0.252427184,0.54368932,0.203883495
4670,0.252427184,0.67961165,0.067961165
463,0.25203252,0.674796748,0.073170732
5412,0.251798561,0.586330935,0.161870504
1513,0.251748252,0.566433566,0.181818182
5805,0.251655629,0.589403974,0.158940397
1982,0.251612903,0.619354839,0.129032258
3200,0.251572327,0.58490566,0.163522013
3538,0.251533742,0.607361963,0.141104294
1421,0.251282051,0.615384615,0.133333333
5775,0.251282051,0.615384615,0.133333333
5390,0.251141553,0.625570776,0.123287671
3453,0.25083612,0.618729097,0.130434783
4829,0.250773994,0.613003096,0.13622291
5338,0.25,0.644230769,0.105769231
470,0.25,0.602941176,0.147058824
497,0.25,0.666666667,0.083333333
4527,0.25,0.3,0.45
925,0.25,0.691176471,0.058823529
5225,0.25,0.575471698,0.174528302
1840,0.25,0.708333333,0.041666667
3474,0.25,0.605,0.145
5606,0.25,0.375,0.375
5215,0.25,0.65,0.1
5326,0.25,0.59375,0.15625
581,0.25,0.625,0.125
2398,0.25,0.577586207,0.172413793
5321,0.25,0.638888889,0.111111111
1907,0.25,0.625,0.125
4576,0.25,0.625,0.125
2397,0.25,0.483333333,0.266666667
1521,0.25,0.513888889,0.236111111
4942,0.25,0.655797101,0.094202899
4332,0.25,0.6,0.15
1006,0.25,0.568181818,0.181818182
3382,0.25,0.553571429,0.196428571
2508,0.25,0.566666667,0.183333333
1108,0.25,0.545454545,0.204545455
567,0.25,0.625,0.125
4602,0.25,0.657894737,0.092105263
4592,0.25,0.669642857,0.080357143
1967,0.25,0.458333333,0.291666667
1707,0.25,0.636363636,0.113636364
960,0.25,0.6328125,0.1171875
5416,0.25,0.4375,0.3125
4705,0.25,0.625,0.125
4091,0.25,0.567307692,0.182692308
941,0.25,0.285714286,0.464285714
1566,0.25,0.541666667,0.208333333
4733,0.25,0.644230769,0.105769231
4068,0.25,0.45,0.3
3220,0.25,0.569444444,0.180555556
734,0.25,0.636363636,0.113636364
4851,0.25,0.75,0
1686,0.25,0.607142857,0.142857143
1309,0.25,0.625,0.125
3643,0.25,0.65,0.1
5294,0.25,0.615384615,0.134615385
372,0.25,0.636904762,0.113095238
4752,0.25,0.583333333,0.166666667
2182,0.25,0.583333333,0.166666667
4768,0.25,0.527777778,0.222222222
382,0.25,0.607142857,0.142857143
3969,0.25,0.65,0.1
2056,0.25,0.609375,0.140625
1302,0.25,0.65,0.1
2884,0.25,0.7,0.05
978,0.25,0.568181818,0.181818182
2212,0.25,0.55,0.2
1136,0.25,0.696428571,0.053571429
54,0.25,0.625,0.125
1084,0.25,0.661111111,0.088888889
2370,0.25,0.631578947,0.118421053
3409,0.25,0.590909091,0.159090909
2673,0.25,0.55,0.2
1174,0.25,0.625,0.125
4178,0.25,0.6,0.15
2685,0.25,0.591836735,0.158163265
1788,0.25,0.5,0.25
2961,0.25,0.454545455,0.295454545
1292,0.25,0.645833333,0.104166667
4160,0.25,0.608333333,0.141666667
2488,0.25,0.55,0.2
3282,0.25,0.666666667,0.083333333
5177,0.25,0.65,0.1
1171,0.25,0.571428571,0.178571429
5398,0.25,0.392857143,0.357142857
3907,0.25,0.615384615,0.134615385
5062,0.25,0.333333333,0.416666667
3258,0.25,0.65,0.1
5413,0.25,0.590909091,0.159090909
4106,0.25,0.357142857,0.392857143
1844,0.25,0.45,0.3
4899,0.248979592,0.595918367,0.155102041
4342,0.248908297,0.589519651,0.161572052
5386,0.248447205,0.683229814,0.068322981
2832,0.248407643,0.566878981,0.184713376
1779,0.248322148,0.604026846,0.147651007
5915,0.248251748,0.664335664,0.087412587
11,0.248175182,0.591240876,0.160583942
2187,0.248175182,0.649635036,0.102189781
4094,0.248148148,0.581481481,0.17037037
1483,0.248062016,0.65503876,0.096899225
1887,0.248,0.624,0.128
1328,0.248,0.696,0.056
2039,0.247933884,0.710743802,0.041322314
1790,0.247787611,0.637168142,0.115044248
2668,0.247706422,0.614678899,0.137614679
1450,0.247706422,0.651376147,0.100917431
500,0.247524752,0.603960396,0.148514851
2171,0.247524752,0.514851485,0.237623762
481,0.247474747,0.656565657,0.095959596
4884,0.24742268,0.677835052,0.074742268
5257,0.24742268,0.556701031,0.195876289
2324,0.247191011,0.696629213,0.056179775
2853,0.247191011,0.606741573,0.146067416
2944,0.247126437,0.603448276,0.149425287
3746,0.247126437,0.675287356,0.077586207
5687,0.247058824,0.717647059,0.035294118
4440,0.247058824,0.658823529,0.094117647
3203,0.24691358,0.611111111,0.141975309
5851,0.24691358,0.537037037,0.216049383
4152,0.246835443,0.613924051,0.139240506
490,0.246753247,0.61038961,0.142857143
3046,0.246753247,0.571428571,0.181818182
981,0.246696035,0.607929515,0.145374449
3704,0.246575342,0.584474886,0.168949772
1223,0.246575342,0.575342466,0.178082192
2346,0.246376812,0.652173913,0.101449275
349,0.246268657,0.664179104,0.089552239
1856,0.246268657,0.611940299,0.141791045
940,0.246153846,0.623076923,0.130769231
4836,0.246153846,0.492307692,0.261538462
2036,0.246153846,0.538461538,0.215384615
3297,0.246031746,0.611111111,0.142857143
5535,0.245989305,0.609625668,0.144385027
1390,0.245954693,0.653721683,0.100323625
181,0.245847176,0.65448505,0.099667774
3414,0.245791246,0.64983165,0.104377104
409,0.245791246,0.68013468,0.074074074
3109,0.245614035,0.456140351,0.298245614
2746,0.245614035,0.719298246,0.035087719
1557,0.245614035,0.631578947,0.122807018
2848,0.245454545,0.618181818,0.136363636
4037,0.245283019,0.58490566,0.169811321
3673,0.245283019,0.608490566,0.146226415
1143,0.245283019,0.622641509,0.132075472
2087,0.245283019,0.528301887,0.226415094
1724,0.245283019,0.58490566,0.169811321
37,0.245283019,0.603773585,0.150943396
2149,0.245283019,0.58490566,0.169811321
3853,0.24522293,0.678343949,0.076433121
3910,0.245210728,0.674329502,0.08045977
3123,0.24516129,0.696774194,0.058064516
4412,0.245098039,0.647058824,0.107843137
3691,0.245033113,0.655629139,0.099337748
4562,0.245033113,0.609271523,0.145695364
537,0.244897959,0.581632653,0.173469388
2091,0.244897959,0.557823129,0.197278912
4363,0.244791667,0.604166667,0.151041667
1287,0.244680851,0.446808511,0.308510638
2645,0.244680851,0.709219858,0.046099291
1248,0.244680851,0.638297872,0.117021277
712,0.244680851,0.645390071,0.109929078
624,0.244623656,0.629032258,0.126344086
2259,0.244541485,0.580786026,0.174672489
1182,0.244505495,0.653846154,0.101648352
4125,0.244444444,0.555555556,0.2
1238,0.244444444,0.6,0.155555556
3293,0.244444444,0.622222222,0.133333333
2953,0.244444444,0.566666667,0.188888889
1700,0.244444444,0.555555556,0.2
5285,0.244444444,0.622222222,0.133333333
5161,0.244444444,0.60952381,0.146031746
3588,0.244444444,0.662222222,0.093333333
3513,0.24437299,0.659163987,0.096463023
3685,0.244299674,0.654723127,0.100977199
267,0.244274809,0.618320611,0.13740458
4678,0.244186047,0.662790698,0.093023256
4130,0.244186047,0.709302326,0.046511628
636,0.244186047,0.569767442,0.186046512
1391,0.244019139,0.559808612,0.196172249
4439,0.243902439,0.707317073,0.048780488
3644,0.243902439,0.512195122,0.243902439
4180,0.243902439,0.646341463,0.109756098
5004,0.243902439,0.634146341,0.12195122
521,0.243902439,0.585365854,0.170731707
1023,0.243902439,0.634146341,0.12195122
3127,0.243902439,0.609756098,0.146341463
4367,0.243697479,0.596638655,0.159663866
5925,0.243654822,0.634517766,0.121827411
2206,0.243589744,0.66025641,0.096153846
5469,0.243478261,0.695652174,0.060869565
1597,0.243478261,0.595652174,0.160869565
3393,0.243445693,0.644194757,0.112359551
3056,0.243346008,0.69581749,0.060836502
2557,0.243243243,0.459459459,0.297297297
3060,0.243243243,0.594594595,0.162162162
4648,0.243243243,0.621621622,0.135135135
5087,0.243243243,0.652027027,0.10472973
1414,0.243243243,0.662162162,0.094594595
1399,0.243055556,0.611111111,0.145833333
5136,0.242990654,0.644859813,0.112149533
3504,0.242990654,0.556074766,0.200934579
2731,0.242857143,0.657142857,0.1
3318,0.242857143,0.585714286,0.171428571
1603,0.242857143,0.571428571,0.185714286
5038,0.242857143,0.5,0.257142857
4531,0.242798354,0.543209877,0.21399177
287,0.242718447,0.660194175,0.097087379
3511,0.242718447,0.650485437,0.106796117
2593,0.242647059,0.602941176,0.154411765
718,0.24260355,0.656804734,0.100591716
3468,0.242424242,0.545454545,0.212121212
3536,0.242424242,0.672727273,0.084848485
5657,0.242424242,0.656565657,0.101010101
1688,0.242424242,0.606060606,0.151515152
807,0.242424242,0.393939394,0.363636364
939,0.242424242,0.624242424,0.133333333
5549,0.242424242,0.606060606,0.151515152
1619,0.242424242,0.575757576,0.181818182
4683,0.242424242,0.560606061,0.196969697
4309,0.242424242,0.636363636,0.121212121
4723,0.242424242,0.454545455,0.303030303
4713,0.242424242,0.53030303,0.227272727
36,0.242165242,0.672364672,0.085470085
891,0.242152466,0.600896861,0.156950673
256,0.242105263,0.631578947,0.126315789
3629,0.241935484,0.516129032,0.241935484
3451,0.241935484,0.629032258,0.129032258
5330,0.241935484,0.564516129,0.193548387
3262,0.241758242,0.692307692,0.065934066
3695,0.241721854,0.599337748,0.158940397
977,0.241666667,0.608333333,0.15
444,0.241666667,0.65,0.108333333
4194,0.24137931,0.643678161,0.114942529
5909,0.24137931,0.517241379,0.24137931
5166,0.24137931,0.568965517,0.189655172
2775,0.24137931,0.275862069,0.482758621
2881,0.24137931,0.643678161,0.114942529
4193,0.24137931,0.601532567,0.157088123
1444,0.24137931,0.620689655,0.137931034
5942,0.24137931,0.614942529,0.143678161
4507,0.24137931,0.63362069,0.125
2602,0.24137931,0.586206897,0.172413793
3351,0.24137931,0.655172414,0.103448276
2567,0.241071429,0.693452381,0.06547619
560,0.240875912,0.642335766,0.116788321
1950,0.240875912,0.649635036,0.109489051
791,0.240853659,0.692073171,0.067073171
695,0.240837696,0.64921466,0.109947644
1785,0.240740741,0.537037037,0.222222222
2998,0.240740741,0.555555556,0.203703704
1507,0.240740741,0.62037037,0.138888889
3889,0.240601504,0.586466165,0.172932331
1347,0.240506329,0.537974684,0.221518987
2771,0.240418118,0.693379791,0.066202091
4382,0.240384615,0.673076923,0.086538462
4015,0.240384615,0.663461538,0.096153846
5952,0.240310078,0.635658915,0.124031008
4498,0.24025974,0.662337662,0.097402597
2176,0.240223464,0.620111732,0.139664804
2125,0.240174672,0.6069869,0.152838428
4072,0.24015748,0.622047244,0.137795276
5091,0.240131579,0.631578947,0.128289474
4952,0.24,0.66,0.1
2654,0.24,0.66,0.1
4883,0.24,0.52,0.24
2975,0.24,0.65,0.11
1938,0.24,0.611428571,0.148571429
2925,0.24,0.6,0.16
961,0.24,0.56,0.2
5164,0.24,0.626666667,0.133333333
1189,0.24,0.48,0.28
4299,0.24,0.61,0.15
612,0.24,0.56,0.2
3736,0.24,0.536,0.224
415,0.239852399,0.619926199,0.140221402
1087,0.239795918,0.658163265,0.102040816
5401,0.239726027,0.547945205,0.212328767
1723,0.239726027,0.623287671,0.136986301
1159,0.239669421,0.685950413,0.074380165
1116,0.23943662,0.605633803,0.154929577
5452,0.23943662,0.588028169,0.172535211
3498,0.239316239,0.615384615,0.145299145
4223,0.239263804,0.619631902,0.141104294
5327,0.239263804,0.668711656,0.09202454
5384,0.239130435,0.586956522,0.173913043
4718,0.239130435,0.586956522,0.173913043
5173,0.239130435,0.652173913,0.108695652
433,0.239130435,0.652173913,0.108695652
104,0.239130435,0.608695652,0.152173913
1601,0.23902439,0.634146341,0.126829268
2011,0.238866397,0.668016194,0.093117409
2278,0.23880597,0.611940299,0.149253731
813,0.23880597,0.597014925,0.164179104
5663,0.23880597,0.582089552,0.179104478
2409,0.23880597,0.641791045,0.119402985
634,0.23880597,0.507462687,0.253731343
4215,0.238754325,0.626297578,0.134948097
1437,0.238709677,0.632258065,0.129032258
987,0.238636364,0.607954545,0.153409091
1467,0.238636364,0.693181818,0.068181818
3024,0.23853211,0.642201835,0.119266055
498,0.238372093,0.668604651,0.093023256
2774,0.238267148,0.606498195,0.155234657
1250,0.238095238,0.619047619,0.142857143
3133,0.238095238,0.571428571,0.19047619
825,0.238095238,0.619047619,0.142857143
2127,0.238095238,0.625,0.136904762
4558,0.238095238,0.714285714,0.047619048
3488,0.238095238,0.761904762,0
1466,0.238095238,0.642857143,0.119047619
4235,0.238095238,0.619047619,0.142857143
3786,0.238095238,0.650793651,0.111111111
184,0.238095238,0.630952381,0.130952381
4614,0.238095238,0.476190476,0.285714286
320,0.238095238,0.714285714,0.047619048
2640,0.238095238,0.619047619,0.142857143
2336,0.238095238,0.619047619,0.142857143
951,0.238095238,0.571428571,0.19047619
1133,0.238095238,0.577380952,0.18452381
3202,0.237762238,0.685314685,0.076923077
3490,0.237704918,0.594262295,0.168032787
255,0.237704918,0.651639344,0.110655738
656,0.237288136,0.598870056,0.163841808
846,0.23715415,0.541501976,0.221343874
5056,0.237113402,0.711340206,0.051546392
4503,0.236842105,0.447368421,0.315789474
